player_name,season,team,age,games_played,minutes_per_game,points_per_game,rebounds_per_game,assists_per_game,steals_per_game,blocks_per_game,turnovers_per_game,field_goal_pct,three_point_pct,free_throw_pct,plus_minus,all_star,prior_all_star_selections
Harrison Barnes,2019-20,SAC,28.0,72,34.5,14.5,4.9,2.2,0.6,0.2,1.2,0.46,0.381,0.801,-1.7,0,0
Harrison Barnes,2020-21,SAC,29.0,58,36.2,16.1,6.6,3.5,0.7,0.2,1.6,0.497,0.391,0.83,-1.0,0,0
Harrison Barnes,2021-22,SAC,30.0,77,33.6,16.4,5.6,2.4,0.7,0.2,1.5,0.469,0.394,0.826,-4.9,0,0
Harrison Barnes,2022-23,SAC,31.0,82,32.5,15.0,4.5,1.6,0.7,0.1,1.0,0.473,0.374,0.847,3.1,0,0
Harrison Barnes,2023-24,SAC,32.0,82,29.0,12.2,3.0,1.2,0.7,0.1,0.7,0.474,0.387,0.801,-1.0,0,0
Hassan Whiteside,2019-20,POR,31.0,67,30.0,15.5,13.5,1.2,0.4,2.9,1.8,0.621,0.571,0.686,1.7,0,0
Hassan Whiteside,2020-21,SAC,32.0,36,15.2,8.1,6.0,0.6,0.3,1.3,1.1,0.563,0.0,0.519,-2.9,0,0
Hassan Whiteside,2021-22,UTA,33.0,65,17.9,8.2,7.6,0.4,0.3,1.6,0.8,0.652,0.0,0.623,3.5,0,0
Haywood Highsmith,2022-23,MIA,26.0,54,18.0,4.4,3.5,0.8,0.7,0.3,0.8,0.431,0.339,0.464,-1.9,0,0
Haywood Highsmith,2023-24,MIA,27.0,66,20.7,6.1,3.2,1.1,0.8,0.5,0.5,0.465,0.396,0.639,0.1,0,0
Herbert Jones,2021-22,NOP,23.0,78,29.9,9.5,3.8,2.1,1.7,0.8,1.3,0.476,0.337,0.84,0.9,0,0
Herbert Jones,2022-23,NOP,24.0,66,29.6,9.8,4.1,2.5,1.6,0.6,1.3,0.469,0.335,0.764,2.3,0,0
Herbert Jones,2023-24,NOP,25.0,76,30.5,11.0,3.6,2.6,1.4,0.8,1.2,0.498,0.418,0.867,3.0,0,0
Ian Mahinmi,2019-20,WAS,33.0,38,21.3,7.4,5.7,1.3,0.8,1.2,1.2,0.495,0.192,0.619,-2.1,0,0
Immanuel Quickley,2020-21,NYK,22.0,64,19.4,11.4,2.1,2.0,0.5,0.2,0.9,0.395,0.389,0.891,2.8,0,0
Immanuel Quickley,2021-22,NYK,23.0,78,23.1,11.3,3.2,3.5,0.7,0.0,1.3,0.392,0.346,0.881,3.4,0,0
Immanuel Quickley,2022-23,NYK,24.0,81,28.9,14.9,4.2,3.4,1.0,0.2,1.2,0.448,0.37,0.819,3.9,0,0
Immanuel Quickley,2023-24,TOR,25.0,68,29.2,17.0,3.8,4.9,0.7,0.1,1.5,0.434,0.395,0.853,-0.5,0,0
Isaac Bonga,2019-20,WAS,20.0,66,18.9,5.0,3.4,1.2,0.7,0.3,0.9,0.504,0.352,0.812,-0.5,0,0
Isaac Okoro,2020-21,CLE,20.0,67,32.4,9.6,3.1,1.9,0.9,0.4,1.3,0.42,0.29,0.726,-6.1,0,0
Isaac Okoro,2021-22,CLE,21.0,67,29.6,8.8,3.0,1.8,0.8,0.3,0.9,0.48,0.35,0.768,1.5,0,0
Isaac Okoro,2022-23,CLE,22.0,76,21.7,6.4,2.5,1.1,0.7,0.4,0.6,0.494,0.363,0.757,1.7,0,0
Isaac Okoro,2023-24,CLE,23.0,69,27.3,9.4,3.0,1.9,0.8,0.5,0.8,0.49,0.391,0.679,0.6,0,0
Isaiah Hartenstein,2021-22,LAC,24.0,68,17.9,8.3,4.9,2.4,0.7,1.1,1.2,0.626,0.467,0.689,2.5,0,0
Isaiah Hartenstein,2022-23,NYK,25.0,82,19.9,5.0,6.5,1.2,0.6,0.8,0.8,0.535,0.216,0.676,1.8,0,0
Isaiah Hartenstein,2023-24,NYK,26.0,75,25.3,7.8,8.3,2.5,1.2,1.1,1.2,0.644,0.333,0.707,5.4,0,0
Isaiah Jackson,2021-22,IND,20.0,36,15.0,8.3,4.1,0.3,0.7,1.4,1.1,0.563,0.313,0.682,-1.1,0,0
Isaiah Jackson,2022-23,IND,21.0,63,16.5,7.2,4.5,0.8,0.5,1.5,0.8,0.563,0.143,0.651,-2.0,0,0
Isaiah Joe,2022-23,OKC,23.0,73,19.1,9.5,2.4,1.2,0.7,0.1,0.5,0.441,0.409,0.82,2.9,0,0
Isaiah Joe,2023-24,OKC,24.0,78,18.5,8.2,2.3,1.3,0.6,0.3,0.6,0.458,0.416,0.865,4.5,0,0
Isaiah Livers,2022-23,DET,24.0,52,23.1,6.7,2.8,0.8,0.5,0.5,0.6,0.417,0.365,0.821,-3.9,0,0
Isaiah Roby,2020-21,OKC,23.0,61,23.4,8.7,5.6,1.8,0.9,0.6,1.9,0.483,0.294,0.744,-7.2,0,0
Isaiah Roby,2021-22,OKC,24.0,45,21.1,10.1,4.8,1.6,0.8,0.8,1.0,0.514,0.444,0.672,-4.1,0,0
Isaiah Stewart,2020-21,DET,20.0,68,21.4,7.9,6.7,0.9,0.6,1.3,1.0,0.553,0.333,0.696,-0.9,0,0
Isaiah Stewart,2021-22,DET,21.0,71,25.6,8.3,8.7,1.2,0.3,1.1,1.2,0.51,0.326,0.718,-5.2,0,0
Isaiah Stewart,2022-23,DET,22.0,50,28.3,11.3,8.1,1.4,0.4,0.7,1.4,0.442,0.327,0.738,-4.5,0,0
Isaiah Stewart,2023-24,DET,23.0,46,30.9,10.9,6.6,1.6,0.4,0.8,1.4,0.487,0.383,0.753,-2.9,0,0
Isaiah Thomas,2019-20,WAS,31.0,40,23.1,12.2,1.7,3.7,0.3,0.2,1.9,0.408,0.413,0.816,-5.0,0,0
Ish Smith,2019-20,WAS,31.0,68,26.3,10.9,3.2,4.9,0.9,0.4,1.4,0.447,0.367,0.721,-2.1,0,0
Ish Smith,2020-21,WAS,32.0,44,21.0,6.7,3.4,3.9,0.7,0.3,0.9,0.434,0.367,0.576,1.2,0,0
Ish Smith,2021-22,WAS,33.0,65,17.3,6.3,2.2,3.8,0.7,0.4,1.2,0.43,0.373,0.625,-2.4,0,0
Ish Smith,2023-24,CHA,35.0,43,17.2,3.2,1.8,3.4,0.4,0.1,1.1,0.418,0.5,0.75,-6.5,0,0
Ish Wainright,2022-23,PHX,28.0,60,15.3,4.2,2.3,0.9,0.6,0.4,0.4,0.37,0.329,0.839,1.5,0,0
Ivica Zubac,2019-20,LAC,23.0,72,18.4,8.3,7.5,1.1,0.2,0.9,0.8,0.613,0.0,0.747,3.2,0,0
Ivica Zubac,2020-21,LAC,24.0,72,22.3,9.0,7.2,1.3,0.3,0.9,1.1,0.652,0.25,0.789,2.5,0,0
Ivica Zubac,2021-22,LAC,25.0,76,24.4,10.3,8.5,1.6,0.5,1.0,1.5,0.626,0.0,0.727,-1.7,0,0
Ivica Zubac,2022-23,LAC,26.0,76,28.5,10.8,9.9,1.0,0.4,1.3,1.5,0.634,0.0,0.697,-0.4,0,0
Ivica Zubac,2023-24,LAC,27.0,68,26.4,11.7,9.2,1.4,0.3,1.2,1.2,0.649,0.0,0.723,2.7,0,0
JJ Redick,2019-20,NOP,36.0,60,26.3,15.3,2.5,2.0,0.3,0.2,1.3,0.453,0.453,0.892,-0.4,0,0
JJ Redick,2020-21,DAL,37.0,44,16.4,7.4,1.5,1.2,0.3,0.1,0.8,0.397,0.371,0.942,0.0,0,0
Ja Morant,2019-20,MEM,20.0,67,31.0,17.8,3.9,7.3,0.9,0.3,3.3,0.477,0.335,0.776,-0.3,0,0
Ja Morant,2020-21,MEM,21.0,63,32.6,19.1,4.0,7.4,0.9,0.2,3.2,0.449,0.303,0.728,1.7,0,0
Ja Morant,2021-22,MEM,22.0,57,33.1,27.4,5.7,6.7,1.2,0.4,3.4,0.493,0.344,0.761,3.3,1,0
Ja Morant,2022-23,MEM,23.0,61,31.9,26.2,5.9,8.1,1.1,0.3,3.4,0.466,0.307,0.748,5.0,1,1
JaMychal Green,2019-20,LAC,30.0,63,20.7,6.8,6.2,0.8,0.5,0.4,0.9,0.429,0.387,0.75,2.4,0,0
JaMychal Green,2020-21,DEN,31.0,58,19.3,8.1,4.8,0.9,0.4,0.4,0.9,0.463,0.399,0.807,1.7,0,0
JaMychal Green,2021-22,DEN,32.0,67,16.2,6.4,4.2,0.9,0.6,0.4,0.9,0.486,0.266,0.871,-1.3,0,0
JaVale McGee,2019-20,LAL,32.0,68,16.6,6.6,5.7,0.5,0.5,1.4,0.8,0.637,0.5,0.646,1.9,0,0
JaVale McGee,2021-22,PHX,34.0,74,15.8,9.2,6.7,0.6,0.3,1.1,1.3,0.629,0.222,0.699,1.6,0,0
Jabari Parker,2019-20,SAC,25.0,38,24.2,14.0,5.6,1.8,1.2,0.4,1.7,0.51,0.269,0.753,-2.5,0,0
Jabari Smith Jr.,2022-23,HOU,20.0,79,31.0,12.8,7.2,1.3,0.5,0.9,1.3,0.408,0.307,0.786,-7.0,0,0
Jabari Smith Jr.,2023-24,HOU,21.0,76,31.9,13.7,8.1,1.6,0.7,0.8,1.2,0.454,0.363,0.811,-1.1,0,0
Jabari Walker,2023-24,POR,21.0,72,23.6,8.9,7.1,1.0,0.6,0.3,0.9,0.46,0.295,0.754,-4.7,0,0
Jacob Gilyard,2023-24,BKN,25.0,41,17.0,4.2,1.1,3.3,0.8,0.1,0.7,0.4,0.405,1.0,-4.2,0,0
Jaden Ivey,2022-23,DET,21.0,74,31.1,16.3,3.9,5.2,0.8,0.2,3.2,0.416,0.343,0.747,-8.7,0,0
Jaden Ivey,2023-24,DET,22.0,77,28.8,15.4,3.4,3.8,0.7,0.5,2.5,0.429,0.336,0.749,-4.5,0,0
Jaden McDaniels,2020-21,MIN,20.0,63,24.0,6.8,3.7,1.1,0.6,1.0,0.7,0.447,0.364,0.6,-1.6,0,0
Jaden McDaniels,2021-22,MIN,21.0,70,25.8,9.2,4.2,1.1,0.7,0.8,1.1,0.46,0.317,0.803,0.0,0,0
Jaden McDaniels,2022-23,MIN,22.0,79,30.6,12.1,3.9,1.9,0.9,1.0,1.4,0.517,0.398,0.736,0.9,0,0
Jaden McDaniels,2023-24,MIN,23.0,72,29.2,10.5,3.1,1.4,0.9,0.6,1.2,0.489,0.337,0.722,2.2,0,0
Jae Crowder,2019-20,MIA,29.0,65,28.8,10.5,5.9,2.5,1.1,0.4,1.1,0.401,0.343,0.776,-2.0,0,0
Jae Crowder,2020-21,PHX,30.0,60,27.5,10.1,4.7,2.1,0.8,0.5,0.9,0.404,0.389,0.76,3.6,0,0
Jae Crowder,2021-22,PHX,31.0,67,28.1,9.4,5.3,1.9,1.4,0.4,0.8,0.399,0.348,0.789,5.9,0,0
Jae Crowder,2023-24,MIL,33.0,50,23.1,6.2,3.2,1.3,0.8,0.2,0.5,0.422,0.349,0.722,-1.4,0,0
Jae'Sean Tate,2020-21,HOU,25.0,70,29.2,11.3,5.3,2.5,1.2,0.5,1.4,0.506,0.308,0.694,-2.7,0,0
Jae'Sean Tate,2021-22,HOU,26.0,78,26.4,11.8,5.4,2.8,0.9,0.5,1.8,0.498,0.312,0.707,-5.2,0,0
Jae'Sean Tate,2022-23,HOU,27.0,31,21.9,9.1,3.8,2.7,0.7,0.2,1.5,0.48,0.283,0.725,-3.0,0,0
Jae'Sean Tate,2023-24,HOU,28.0,65,15.9,4.1,3.0,1.0,0.6,0.2,0.6,0.472,0.299,0.667,1.2,0,0
Jahlil Okafor,2019-20,NOP,24.0,30,15.6,8.1,4.2,1.2,0.2,0.7,1.3,0.623,0.333,0.645,-3.4,0,0
Jaime Jaquez Jr.,2023-24,MIA,23.0,75,28.2,11.9,3.8,2.6,1.0,0.3,1.5,0.489,0.322,0.811,1.4,0,0
Jake LaRavia,2023-24,MEM,22.0,35,23.0,10.8,3.7,1.7,0.8,0.3,1.3,0.389,0.34,0.826,-3.3,0,0
Jakob Poeltl,2019-20,SAS,24.0,66,17.7,5.6,5.7,1.8,0.6,1.4,0.8,0.624,0.0,0.465,1.8,0,0
Jakob Poeltl,2020-21,SAS,25.0,69,26.7,8.6,7.9,1.9,0.7,1.8,1.2,0.616,0.0,0.508,1.6,0,0
Jakob Poeltl,2021-22,SAS,26.0,68,29.0,13.5,9.3,2.8,0.7,1.7,1.6,0.618,1.0,0.495,1.7,0,0
Jakob Poeltl,2022-23,TOR,27.0,72,26.5,12.5,9.1,2.7,0.9,1.2,1.7,0.629,0.0,0.592,-2.0,0,0
Jakob Poeltl,2023-24,TOR,28.0,50,26.4,11.1,8.6,2.5,0.7,1.5,1.5,0.656,0.0,0.551,-0.3,0,0
Jalen Brunson,2019-20,DAL,23.0,57,17.9,8.2,2.4,3.3,0.4,0.1,1.2,0.466,0.358,0.813,3.0,0,0
Jalen Brunson,2020-21,DAL,24.0,68,25.0,12.6,3.4,3.5,0.5,0.0,1.2,0.523,0.405,0.795,2.4,0,0
Jalen Brunson,2021-22,DAL,25.0,79,31.9,16.3,3.9,4.8,0.8,0.0,1.6,0.502,0.373,0.84,2.9,0,0
Jalen Brunson,2022-23,NYK,26.0,68,35.0,24.0,3.5,6.2,0.9,0.2,2.1,0.491,0.416,0.829,2.2,0,0
Jalen Brunson,2023-24,NYK,27.0,77,35.4,28.7,3.6,6.7,0.9,0.2,2.4,0.479,0.401,0.847,6.6,1,0
Jalen Duren,2022-23,DET,19.0,67,24.9,9.1,8.9,1.1,0.7,0.9,1.4,0.648,0.0,0.611,-4.2,0,0
Jalen Duren,2023-24,DET,20.0,61,29.1,13.8,11.6,2.4,0.5,0.8,2.1,0.619,0.0,0.79,-5.1,0,0
Jalen Green,2021-22,HOU,20.0,67,31.9,17.3,3.4,2.6,0.7,0.3,2.0,0.426,0.343,0.797,-7.7,0,0
Jalen Green,2022-23,HOU,21.0,76,34.2,22.1,3.7,3.7,0.8,0.2,2.6,0.416,0.338,0.786,-5.9,0,0
Jalen Green,2023-24,HOU,22.0,82,31.7,19.6,5.2,3.5,0.8,0.3,2.3,0.423,0.332,0.804,0.4,0,0
Jalen Johnson,2023-24,ATL,22.0,56,33.7,16.0,8.7,3.6,1.2,0.8,1.8,0.511,0.355,0.728,-1.4,0,0
Jalen McDaniels,2020-21,CHA,23.0,47,19.2,7.4,3.6,1.1,0.6,0.4,1.0,0.468,0.333,0.703,-3.8,0,0
Jalen McDaniels,2021-22,CHA,24.0,55,16.3,6.2,3.1,1.1,0.5,0.4,0.7,0.484,0.38,0.736,0.8,0,0
Jalen McDaniels,2022-23,PHI,25.0,80,23.9,9.4,4.3,1.6,1.0,0.4,1.2,0.455,0.332,0.841,-1.9,0,0
Jalen Smith,2021-22,IND,22.0,51,18.1,9.2,6.0,0.5,0.3,0.8,0.8,0.503,0.328,0.765,0.6,0,0
Jalen Smith,2022-23,IND,23.0,68,18.8,9.4,5.8,1.0,0.3,0.9,1.1,0.476,0.283,0.759,-1.4,0,0
Jalen Smith,2023-24,IND,24.0,61,17.2,9.9,5.5,1.0,0.3,0.6,0.7,0.592,0.424,0.692,-0.2,0,0
Jalen Suggs,2021-22,ORL,21.0,48,27.2,11.8,3.6,4.4,1.2,0.4,3.0,0.361,0.214,0.773,-4.3,0,0
Jalen Suggs,2022-23,ORL,22.0,53,23.5,9.9,3.0,2.9,1.3,0.5,1.8,0.419,0.327,0.723,-0.8,0,0
Jalen Suggs,2023-24,ORL,23.0,75,27.0,12.6,3.1,2.7,1.4,0.6,1.8,0.471,0.397,0.756,0.6,0,0
Jalen Williams,2022-23,OKC,22.0,75,30.3,14.1,4.5,3.3,1.4,0.5,1.6,0.521,0.356,0.812,-0.7,0,0
Jalen Williams,2023-24,OKC,23.0,71,31.3,19.1,4.0,4.5,1.1,0.6,1.7,0.54,0.427,0.814,5.4,0,0
Jalen Wilson,2023-24,BKN,23.0,43,15.5,5.0,3.0,1.0,0.3,0.1,0.4,0.425,0.324,0.826,-0.1,0,0
Jamal Murray,2019-20,DEN,23.0,59,32.3,18.5,4.0,4.8,1.1,0.3,2.2,0.456,0.346,0.881,4.1,0,0
Jamal Murray,2020-21,DEN,24.0,48,35.5,21.2,4.0,4.8,1.3,0.3,2.3,0.477,0.408,0.869,6.3,0,0
Jamal Murray,2022-23,DEN,26.0,65,32.8,20.0,4.0,6.2,1.0,0.2,2.2,0.454,0.398,0.833,4.6,0,0
Jamal Murray,2023-24,DEN,27.0,59,31.5,21.2,4.1,6.5,1.0,0.7,2.1,0.481,0.425,0.853,5.3,0,0
James Bouknight,2022-23,CHA,22.0,34,15.2,5.6,2.1,1.2,0.4,0.1,0.9,0.358,0.303,0.667,-2.9,0,0
James Ennis III,2019-20,ORL,29.0,69,18.3,6.6,3.6,0.9,0.5,0.3,0.8,0.446,0.325,0.806,0.0,0,0
James Ennis III,2020-21,ORL,30.0,41,24.1,8.4,4.0,1.5,0.8,0.2,0.9,0.473,0.433,0.805,-1.8,0,0
James Harden,2019-20,HOU,30.0,68,36.5,34.3,6.6,7.5,1.8,0.9,4.5,0.444,0.355,0.865,4.2,1,0
James Harden,2020-21,BKN,31.0,44,36.6,24.6,7.9,10.8,1.2,0.8,4.0,0.466,0.362,0.861,2.3,1,1
James Harden,2021-22,PHI,32.0,65,37.2,22.0,7.7,10.3,1.3,0.6,4.4,0.41,0.33,0.877,2.7,1,2
James Harden,2022-23,PHI,33.0,58,36.8,21.0,6.1,10.7,1.2,0.5,3.4,0.441,0.385,0.867,4.8,0,3
James Harden,2023-24,LAC,34.0,72,34.3,16.6,5.1,8.5,1.1,0.8,2.6,0.428,0.381,0.878,4.0,0,3
James Johnson,2019-20,MIN,33.0,32,19.4,8.4,3.7,2.3,0.8,1.0,1.5,0.479,0.363,0.646,-2.3,0,0
James Johnson,2020-21,NOP,34.0,51,20.5,7.2,3.5,1.9,0.8,0.8,1.1,0.446,0.258,0.592,-2.5,0,0
James Johnson,2021-22,BKN,35.0,62,19.2,5.5,3.5,2.1,0.5,0.5,0.8,0.469,0.271,0.527,-1.0,0,0
James Wiseman,2020-21,GSW,20.0,39,21.4,11.5,5.8,0.7,0.3,0.9,1.5,0.519,0.316,0.628,-4.7,0,0
James Wiseman,2022-23,DET,22.0,45,19.3,10.0,5.9,0.7,0.2,0.6,1.1,0.558,0.2,0.701,-7.3,0,0
James Wiseman,2023-24,DET,23.0,63,17.3,7.1,5.3,0.9,0.2,0.6,1.0,0.613,0.0,0.706,-5.2,0,0
Jaren Jackson Jr.,2019-20,MEM,20.0,57,28.5,17.4,4.6,1.4,0.7,1.6,1.7,0.469,0.394,0.747,-1.8,0,0
Jaren Jackson Jr.,2021-22,MEM,22.0,78,27.3,16.3,5.8,1.1,0.9,2.3,1.7,0.415,0.319,0.823,4.6,0,0
Jaren Jackson Jr.,2022-23,MEM,23.0,63,28.4,18.6,6.8,1.0,1.0,3.0,1.7,0.506,0.355,0.788,5.8,1,0
Jaren Jackson Jr.,2023-24,MEM,24.0,66,32.2,22.5,5.5,2.3,1.2,1.6,2.4,0.444,0.32,0.808,-5.2,0,1
Jarred Vanderbilt,2020-21,MIN,22.0,64,17.8,5.4,5.8,1.2,1.0,0.7,0.8,0.606,0.2,0.559,-0.8,0,0
Jarred Vanderbilt,2021-22,MIN,23.0,74,25.4,6.9,8.4,1.3,1.3,0.6,1.0,0.587,0.143,0.656,2.2,0,0
Jarred Vanderbilt,2022-23,LAL,24.0,78,24.1,7.9,7.5,2.4,1.1,0.3,1.2,0.548,0.322,0.691,-1.3,0,0
Jarrett Allen,2019-20,BKN,22.0,70,26.5,11.1,9.6,1.6,0.6,1.3,1.1,0.649,0.0,0.633,0.6,0,0
Jarrett Allen,2020-21,CLE,23.0,63,29.6,12.8,10.0,1.7,0.5,1.4,1.6,0.618,0.316,0.703,-3.2,0,0
Jarrett Allen,2021-22,CLE,24.0,56,32.3,16.1,10.8,1.6,0.8,1.3,1.7,0.677,0.1,0.708,2.4,1,0
Jarrett Allen,2022-23,CLE,25.0,68,32.6,14.3,9.8,1.7,0.8,1.2,1.4,0.644,0.1,0.733,5.1,0,1
Jarrett Allen,2023-24,CLE,26.0,77,31.7,16.5,10.5,2.7,0.7,1.1,1.6,0.634,0.0,0.742,2.6,0,1
Jarrett Culver,2019-20,MIN,21.0,63,23.9,9.2,3.4,1.7,0.9,0.6,1.3,0.404,0.299,0.462,-1.6,0,0
Javonte Green,2021-22,CHI,28.0,65,23.4,7.2,4.2,0.9,1.0,0.5,0.5,0.542,0.356,0.833,0.3,0,0
Javonte Green,2022-23,CHI,29.0,32,15.0,5.2,2.8,0.7,0.8,0.7,0.6,0.565,0.371,0.667,1.5,0,0
Jaxson Hayes,2019-20,NOP,20.0,64,16.9,7.4,4.0,0.9,0.4,0.9,0.8,0.672,0.25,0.647,-0.9,0,0
Jaxson Hayes,2020-21,NOP,21.0,60,16.1,7.5,4.3,0.6,0.4,0.6,0.7,0.625,0.429,0.775,-0.4,0,0
Jaxson Hayes,2021-22,NOP,22.0,70,20.0,9.3,4.5,0.6,0.5,0.8,0.8,0.616,0.351,0.766,0.3,0,0
Jaylen Brown,2019-20,BOS,23.0,57,33.9,20.3,6.4,2.1,1.1,0.4,2.2,0.481,0.382,0.724,4.0,0,0
Jaylen Brown,2020-21,BOS,24.0,58,34.5,24.7,6.0,3.4,1.2,0.6,2.7,0.484,0.397,0.764,1.2,1,0
Jaylen Brown,2021-22,BOS,25.0,66,33.6,23.6,6.1,3.5,1.1,0.3,2.7,0.473,0.358,0.758,6.9,0,1
Jaylen Brown,2022-23,BOS,26.0,67,35.9,26.6,6.9,3.5,1.1,0.4,2.9,0.491,0.335,0.765,3.8,1,1
Jaylen Brown,2023-24,BOS,27.0,70,33.5,23.0,5.5,3.6,1.2,0.5,2.4,0.499,0.354,0.703,5.9,1,2
Jaylen Nowell,2020-21,MIN,21.0,42,18.1,9.0,2.3,1.5,0.5,0.3,0.7,0.424,0.333,0.818,-2.4,0,0
Jaylen Nowell,2021-22,MIN,22.0,62,15.7,8.5,2.0,2.1,0.4,0.2,0.6,0.475,0.394,0.783,1.1,0,0
Jaylen Nowell,2022-23,MIN,23.0,65,19.3,10.8,2.6,2.0,0.6,0.1,1.0,0.448,0.289,0.778,-0.1,0,0
Jaylin Williams,2022-23,OKC,21.0,49,18.7,5.9,4.9,1.6,0.6,0.2,0.8,0.436,0.407,0.704,-1.8,0,0
Jayson Tatum,2019-20,BOS,22.0,66,34.3,23.4,7.0,3.0,1.4,0.9,2.3,0.45,0.403,0.812,7.6,1,0
Jayson Tatum,2020-21,BOS,23.0,64,35.8,26.4,7.4,4.3,1.2,0.5,2.7,0.459,0.386,0.868,2.5,1,1
Jayson Tatum,2021-22,BOS,24.0,76,35.9,26.9,8.0,4.4,1.0,0.6,2.9,0.453,0.353,0.853,8.8,1,2
Jayson Tatum,2022-23,BOS,25.0,74,36.9,30.1,8.8,4.6,1.1,0.7,2.9,0.466,0.35,0.854,6.4,1,3
Jayson Tatum,2023-24,BOS,26.0,74,35.7,26.9,8.1,4.9,1.0,0.6,2.5,0.471,0.376,0.833,8.2,1,4
Jeff Green,2019-20,HOU,33.0,48,20.0,9.4,2.8,1.0,0.5,0.4,0.9,0.462,0.339,0.802,-1.8,0,0
Jeff Green,2020-21,BKN,34.0,68,27.0,11.0,3.9,1.6,0.5,0.4,0.8,0.492,0.412,0.776,1.7,0,0
Jeff Green,2021-22,DEN,35.0,75,24.7,10.3,3.1,1.3,0.4,0.4,0.9,0.524,0.315,0.833,0.8,0,0
Jeff Green,2022-23,DEN,36.0,56,19.5,7.8,2.6,1.2,0.3,0.3,0.8,0.488,0.288,0.744,-3.4,0,0
Jeff Green,2023-24,HOU,37.0,78,16.8,6.5,2.3,0.9,0.2,0.4,0.6,0.456,0.331,0.819,-1.0,0,0
Jeff Teague,2019-20,ATL,32.0,59,24.8,10.9,2.4,5.2,0.7,0.3,2.0,0.436,0.368,0.873,-2.9,0,0
Jeff Teague,2020-21,MIL,33.0,55,17.3,6.7,1.6,2.4,0.6,0.2,1.2,0.433,0.439,0.848,1.0,0,0
Jerami Grant,2019-20,DEN,26.0,71,26.6,12.0,3.5,1.2,0.7,0.8,0.9,0.478,0.389,0.75,-1.2,0,0
Jerami Grant,2020-21,DET,27.0,54,33.9,22.3,4.6,2.8,0.6,1.1,2.0,0.429,0.35,0.845,-2.2,0,0
Jerami Grant,2021-22,DET,28.0,47,31.9,19.2,4.1,2.4,0.9,1.0,1.8,0.426,0.358,0.838,-4.7,0,0
Jerami Grant,2022-23,POR,29.0,63,35.6,20.5,4.5,2.4,0.8,0.8,1.8,0.475,0.401,0.813,-0.6,0,0
Jerami Grant,2023-24,POR,30.0,54,33.9,21.0,3.5,2.8,0.8,0.6,2.1,0.451,0.402,0.817,-6.5,0,0
Jeremiah Robinson-Earl,2021-22,OKC,21.0,49,22.2,7.5,5.6,1.0,0.6,0.3,0.8,0.414,0.352,0.741,-4.9,0,0
Jeremiah Robinson-Earl,2022-23,OKC,22.0,43,18.9,6.8,4.2,1.0,0.6,0.3,0.4,0.444,0.333,0.833,-0.2,0,0
Jeremy Lamb,2019-20,IND,28.0,46,28.1,12.5,4.3,2.1,1.2,0.5,1.1,0.451,0.335,0.836,0.0,0,0
Jeremy Lamb,2020-21,IND,29.0,36,21.3,10.1,3.6,1.5,0.9,0.6,0.6,0.435,0.406,0.947,-0.4,0,0
Jeremy Lamb,2021-22,SAC,30.0,56,16.7,7.3,2.8,1.4,0.6,0.4,0.7,0.383,0.324,0.84,0.4,0,0
Jeremy Sochan,2022-23,SAS,20.0,56,26.0,11.0,5.3,2.5,0.8,0.4,1.7,0.453,0.246,0.698,-4.2,0,0
Jeremy Sochan,2023-24,SAS,21.0,74,29.6,11.6,6.4,3.4,0.8,0.5,1.9,0.438,0.308,0.771,-4.6,0,0
Jericho Sims,2022-23,NYK,24.0,52,15.6,3.4,4.7,0.5,0.3,0.5,0.5,0.776,0.0,0.75,-2.2,0,0
Jerome Robinson,2019-20,WAS,23.0,63,15.5,5.1,2.0,1.4,0.4,0.3,0.8,0.371,0.32,0.702,-0.5,0,0
Jevon Carter,2019-20,PHX,24.0,58,16.3,4.9,2.0,1.4,0.8,0.3,0.6,0.416,0.425,0.852,-0.2,0,0
Jevon Carter,2022-23,MIL,27.0,81,22.4,8.0,2.5,2.4,0.8,0.4,1.0,0.423,0.421,0.816,0.8,0,0
Jimmy Butler III,2019-20,MIA,30.0,58,33.8,19.9,6.7,6.0,1.8,0.6,2.2,0.455,0.244,0.834,4.4,0,0
Jimmy Butler III,2020-21,MIA,31.0,52,33.6,21.5,6.9,7.1,2.1,0.3,2.1,0.497,0.245,0.863,3.8,0,0
Jimmy Butler III,2021-22,MIA,32.0,57,33.9,21.4,5.9,5.5,1.6,0.5,2.1,0.48,0.233,0.87,4.3,0,0
Jimmy Butler III,2022-23,MIA,33.0,64,33.4,22.9,5.9,5.3,1.8,0.3,1.6,0.539,0.35,0.85,0.7,0,0
Jimmy Butler III,2023-24,MIA,34.0,60,34.0,20.8,5.3,5.0,1.3,0.3,1.7,0.499,0.414,0.858,3.6,0,0
Joe Harris,2019-20,BKN,28.0,69,30.8,14.5,4.3,2.1,0.6,0.2,1.5,0.486,0.424,0.719,1.2,0,0
Joe Harris,2020-21,BKN,29.0,69,31.0,14.1,3.6,1.9,0.7,0.2,0.9,0.505,0.475,0.778,5.1,0,0
Joe Harris,2022-23,BKN,31.0,74,20.6,7.6,2.2,1.4,0.5,0.2,0.6,0.457,0.426,0.643,-0.3,0,0
Joe Ingles,2019-20,UTA,32.0,72,29.7,9.8,3.9,5.2,0.9,0.2,2.0,0.445,0.399,0.787,3.3,0,0
Joe Ingles,2020-21,UTA,33.0,67,27.9,12.1,3.6,4.7,0.7,0.2,1.7,0.489,0.451,0.844,6.8,0,0
